original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
-0.35892018608541704,-0.024290946835851798,-0.20809588525412662,0.6508088974182419,0.5085867052659011,-0.617042660072378,-0.09499809363677356,-0.194975350776632,0.4256956985146192,-0.24115964663859515,-0.2020174238716665,-0.04946487975820282,0.5068218777441391,-0.14424659895205702,-0.0339818559606514,-0.20809588525412662,-0.44937439645172994,-0.06997496872536696,-0.2101971716142687,-0.1864709009402184,-0.1602434406583446,-0.06583816480487577,-0.05398086283984986,0.19511557773679042,0.3323534810955012,0.9264355660392074,-0.026344940647861064,-0.6448635282296123,-0.6053524131168828,-1.710936773552447,-1.1653047542133794,0.4942283622859576,0.3828554560933728,-0.44220286501672534,-0.16686181249871937,-0.3119908786838501,0.6765339917280194,-0.2701106517116982,0.6116991223251192,-0.06466823420342205,0.4341803037348201,-0.16581884308423614,0.04945731794193052,0.08311115979777818,-0.4305895279397065,-0.06994744251142421,-0.2057961717150977,-0.4294571467816139,-0.5350343297693125,-0.19023144729743546,-0.14469162319668005,0.8333377790189999,-0.18676296674889692,1.157521329572461,-0.5826085643988371,-0.5117530144768894,-0.07250136363852706,-0.19875452440741673,-0.21551449546637794,-0.2199713334945853,-0.1489791794933158,-0.15479045673200795,0.7422846403494995,-0.10841756454171146,0.5626609017671558,0.5011893223973386,-0.23890019917261418,0.5338235808975043,-0.19605373992306963,-0.03651748759013713,0.1673980515440124,-0.5517740226580174,-0.13953826276839576,-0.17770313982786667,-0.22153251149783498,-0.4442128747193789,-0.14851872573810082,-0.3564668405540051,0.39689680560140816,1.4280623475338732,1.4444576901641852,-0.17556086407263283,-0.3508365309523097,0.23906989072369944,0.8593737154514062,-0.22195251120770682,0.5079312338790989,1.3734752298091801,0.22248129504311434,-0.5145449755172833,-0.5288982764095743,-0.539243904931346,-0.4379019418154842,-0.7137968303724953,-0.338760956980526,-0.2621828067976776,1.9506831125683286,-0.5657472893758447,-0.8061030205680307,-0.34001952246260925
-0.3793059286426509,-0.1870906261388376,-0.2518859408956647,0.46097348604902016,0.18706169280779536,-0.6427316183281487,-0.25418711502302843,-0.25117308382195064,0.05716168096412675,-0.23016008261843682,-0.23414777422799157,-0.23137091827147027,0.11662492337019337,-0.2316323967018317,-0.7033084407585631,-0.2518859408956647,-0.45557993381212314,-0.18111226324196963,-0.23918145253539974,-0.19159000160706738,-0.21639690155228827,-0.17977947231185795,-0.1297218358522072,-0.308169063976756,0.17554507689512117,0.7889407495585956,-0.13582087135570295,-0.7094335044436029,-0.7033049176642218,-2.017599404410557,-1.654272851734935,0.6936438406445844,0.1543233823470618,-0.6808574839220163,-0.2386743758460998,-0.323200685624475,0.5370207798009898,-0.2612846600246554,0.43275233543747677,-0.17467736295532485,0.016747238892469,-0.7345063274305307,0.2630836732964777,0.15057156282784512,-0.5500454870094854,-0.18105037422147782,-0.23723617470793723,-0.44560838993851665,-0.5676187307641182,-0.1883150382535522,-0.16389327173745602,0.8233052166980407,-0.21496459381626618,0.9941450621239983,-0.857094633801872,-0.4910695108758303,-0.1870960427708912,-0.23488221542406393,-0.2176297224385979,-0.2568269950666215,-0.14915854619611932,-0.17726364027585026,0.2470016221108281,-0.7947716694636404,0.6780588910739751,0.5722309129628679,-0.2403404340808538,0.6046458388206817,-0.23204593803660006,-0.12225531095089241,-0.671083721625699,-0.4297094712797187,-0.21904279243848182,-0.239714717746647,-0.22194272006228902,-0.44623861585604363,-0.14854974224049122,-0.3530131268525966,-0.422347745988118,0.757196510294304,0.8711469023245917,-0.23236561064414984,-0.36306380863813725,-0.11174655537281572,0.9260265645887905,-0.22238742353105673,0.3748421144837004,1.1940629261631683,-1.1082192473679682,-1.4755238428369832,-1.1746093974876617,-1.4799185822414327,-1.2219663506346448,-1.3875574243260427,-0.9877192352630338,-1.4189690965068715,1.9051546070482344,-1.136561835216644,0.31618849490979967,-0.9885748597061818
-0.2306598891628208,-0.09643760217612536,-0.200663561765523,0.6287506062272398,0.0877889931087489,-0.4782848841171471,-0.11983158097302932,-0.15410997391169112,0.06176859061092424,-0.16092753260920495,-0.12109654149277367,-0.10561346669887312,0.0750158130916311,-0.14204847623117017,-0.07420654340323299,-0.200663561765523,-0.5029551248308548,-0.1742264960466908,-0.22500548373221746,-0.19095613524825575,-0.19914025514761738,-0.1737227332401135,-0.14171487692384366,0.009203994348465857,0.13382361294280387,0.7425210857710124,-0.14879679830761663,-0.8054368616552379,-0.8267026022601801,-0.6897286028342464,-0.8689743681945848,0.864626119590533,0.06645546685930842,-0.6791366840382701,-0.16689596006995863,-0.34466368406954745,0.75564209138714,-0.4366582900371786,0.6330702955993042,-0.17055795008636768,0.3658346191600349,0.08469381452289294,0.3088273013222781,-0.7259242639503071,-0.45028251594174207,-0.17421666869829855,-0.22508452389055744,-0.5739080938503817,-0.5121014255939041,-0.2073578678286979,-0.2428128455490881,0.741110686828953,-0.2102439300284782,0.7266444556260961,-0.5372015661360088,-0.5225226793281117,-0.1757557208689667,-0.2247733044349383,-0.2246932746873858,-0.2442021014869073,-0.1506679396371024,-0.23722421758627005,0.4497466744411483,0.11331804118769674,0.7788775931178101,0.714349936980882,-0.25120976259331845,0.6708488224870948,-0.22253791949244117,-0.311522720019979,0.782410627250328,-0.47662530849636064,-0.19553244901525105,-0.22614026339957197,-0.22189267279535008,-0.44521871175379324,-0.14855085182984248,-0.3606217790039617,0.2961613527115549,0.6051866779208106,0.7305300105727095,-0.2217183381798671,-0.3634963435324133,0.32047803967657207,0.8199863602241448,-0.22233451635255616,0.2503013478607534,0.4811733330441408,0.22962312596430018,-0.11717081803412165,0.72225685305057,-0.07412043946239709,0.24912313442343162,0.07002203491536435,-0.22646955858076281,0.07075867527121808,-1.1809599149639383,0.17561608152959712,0.10748020067783927,-0.2304988532111966
-0.49992157210628446,-0.4008063043929001,-0.23968220943636956,0.002971159279441089,-0.20558405973320934,-0.4605024709244391,-0.4512631234992119,-0.45603590607403394,-0.24736612656450968,-0.4689153251736383,-0.375759318391054,-0.4236605995751357,-0.21374682837622896,-0.4407874488910255,0.1315971654841149,-0.23968220943636956,-0.30911436395016184,-0.23968652195098972,-0.27627336593794216,-0.1925883865610469,-0.21073886991540183,-0.2409219534235808,-0.21093391699359545,0.01606059013988831,-0.24275081500266038,0.11949632911705636,-0.21502662001790662,-0.05291400431884225,-0.07972464635180765,-0.9056809028354277,-0.8201398815175741,0.4354881276014806,0.11880576082435192,0.1134774397341361,-0.4573259477697901,-0.27661795320199506,0.04533363801140718,-0.09355196450428606,0.0311886738424254,-0.23808669911050923,0.31056159011977946,0.1314470636985085,-0.5404227771014394,1.3020087852036268,0.004845979611763844,-0.23967037247270287,-0.2769730234113521,-0.128320919684016,-0.5615501938311547,-0.15359926360862503,-0.07647141533012648,-0.21383441574341625,-0.24029464622020094,1.223821221208298,0.42534440117029615,-0.34752189586470256,-0.24066063796427045,-0.27586428626354914,-0.18926981297325543,-0.29721697748168824,-0.14589225622530544,-0.10227323850712385,-0.12319949169002296,0.7114961027092142,0.140776714223244,0.08591560567259961,-0.19882784040619975,0.2512910910988916,-0.272729642253554,0.11222271104366892,2.213241617111878,-0.2430948841306905,-0.25197726570532203,-0.28012621015809813,-0.21899201444561586,-0.4346284951864841,-0.14824672151781523,-0.25854629181300104,0.06860156160851462,-0.23204614183719807,-0.12338253417311423,-0.2650319206173635,-0.2364332394309668,0.07943646237209308,-0.19340458411720585,-0.2192645438693648,1.2733829910655659,0.1744762914992782,0.6501202994454479,0.44467423248303284,0.5013379875645101,0.4225425401876708,0.4147330116399321,0.31328429895790133,0.8100264550180598,1.332988678950046,1.0595101395532018,0.32543367263117473,-1.0267113577723685,0.8091674429304186
-0.2442503842009767,-0.07060383887068923,-0.2014891239196024,0.6994413034356999,0.18261664655261417,-0.589282365683905,-0.22521471313073002,-0.1545790075020321,0.14654229462100724,-0.18422072700483438,-0.2805582802982389,-0.18137560113251727,0.1753677287142449,-0.1368177008178749,-0.22389467296266877,-0.2014891239196024,-0.5162233813676517,-0.15645206182598168,-0.18060852011505216,-0.19052211858320411,-0.19974767621199985,-0.1542714394149693,-0.1633456502695158,0.6160248865470195,0.059112590017499016,0.6259006628959842,-0.17486330249775042,-0.792273826623694,-0.833487754631654,-0.6531651917676136,-0.915352970703995,0.5351331974694259,0.3787412096538666,-0.6708626162417175,0.016656312470740037,-0.34781523173914897,0.7862329962551479,-0.4660053773739718,0.7322934518588582,-0.15550668260636077,0.5145636316614333,0.05567995451938133,0.31790219419691557,-0.8565168198166593,-0.4641756249090195,-0.15645362842006091,-0.1864030403240011,-0.5901178018702324,-0.2645189231998307,-0.20948803040059769,-0.2821023492298534,0.5266176778780555,-0.20381478271757003,-0.2652091900934335,-0.572052398950095,-0.5344148041608965,-0.1583264373196197,-0.18757764892168383,-0.22525790030548848,-0.19481503883834894,-0.15109544188611007,-0.2753699422899203,0.560447732653018,0.07952580304279858,0.7829240215718919,0.7265137730387122,-0.25208047774311154,0.6741245397576727,-0.18800169342173723,-0.4612107166097469,0.4176549395982221,-0.49778212046851467,-0.1823981386751021,-0.20034253345687703,-0.22197703180665365,-0.4453903824580862,-0.1485537807054494,-0.3916287421582349,0.06818849272858817,0.11983473643695883,0.2525355304412135,-0.20974463665870813,-0.4133022629587387,0.6466915951430529,0.6207787087910767,-0.2224243798428339,0.17692715575196805,-0.7157984585661772,-0.31275898450953593,0.0636773279324826,0.15364017216700035,0.6642300486861098,0.2300221609174232,0.4711759740838625,-0.26156318619709806,0.2332037297802789,-0.5275046035286851,-0.06831161223425757,-0.17114515872467032,-0.2622293648812311
-0.2680337505177495,-0.1166349080331027,-0.2261366007446391,0.5902442498729924,-0.05445248705704903,-0.4557913593558754,-0.18605421386971133,-0.13728422971648538,-0.016686308946931835,-0.11692927652857162,-0.16036696970605988,-0.172914855155156,-0.03657224446837255,-0.13126030457695267,-0.9204661248857217,-0.2261366007446391,-0.49551534729804003,-0.18883982152491086,-0.21107505501000418,-0.1914403654415604,-0.22281444205136916,-0.19251151951004875,-0.1252247747969725,-0.7008379751911561,0.19946322133039926,0.8240486783102459,-0.13301405711625788,-0.8745934000659913,-0.8900360178967788,-1.4265863998395627,-1.3731123761630228,1.1898908834480102,-0.3513883652448999,-0.8007224911151455,-0.08432676387321666,-0.34670956729872093,0.7706396615602363,-0.4462451412037105,0.5634353995968081,-0.1855717130193632,0.27405087051128874,-0.3314101180816933,0.427868106610546,-0.7537171326217138,-0.5057576137105209,-0.1888587748841468,-0.21018593825343448,-0.5845276883218228,-0.42694692551460894,-0.20733065811893805,-0.2534078146595471,0.8919733296155401,-0.20366217607238205,0.4346853951146287,-0.7039560800033001,-0.5093905283946459,-0.19112219284106713,-0.2106216614638995,-0.22567856002041026,-0.22650108609474603,-0.15076375587186547,-0.24884060038017267,0.3421277678883418,-0.3752308522863881,0.8273559019963498,0.7467994015573882,-0.25216395618041765,0.6993490366499172,-0.20915561278306805,-0.3593773173329556,0.05692744256655993,-0.46246083931962356,-0.20536637587629555,-0.21971053316808759,-0.22197420725407838,-0.4458110514801463,-0.14855321523630582,-0.3751525909192307,-0.045473253033603694,0.8323781758338408,0.9404907859988364,-0.21505610200709577,-0.3838729140170319,0.16118366968238262,0.949961001344212,-0.2224207808109531,0.621929678526309,-0.660414955373278,-0.7299668537188322,-0.44733528069003564,-0.05237119547527953,-0.40897912747243664,-0.46374014937374036,-0.5531454383371627,-0.6523468643034088,-0.1325864950128451,-0.3611382821260118,-0.5373269711153368,0.20020167018154916,-0.6516361888862539
-0.2247140475836276,-0.22090937082959033,-0.25089932461864883,0.22808637687735822,-0.17446873594694104,-0.5732168096951434,-0.38344860038866735,-0.21901962615986445,-0.21012045181096436,-0.2101020541110893,-0.15084686589677837,-0.41443069487255974,-0.18125523180360129,-0.22287423278025284,-0.7751514214221987,-0.25089932461864883,-0.42152481127029595,-0.23406943740875114,-0.2461777946155442,-0.1925836911010635,-0.21537919632030852,-0.23978730503909026,-0.19072908526324583,-0.9442183404378949,-0.054479198215177535,0.41622835577521305,-0.20613325263403154,-0.7030246826098299,-0.7624349356400423,-2.33222231907663,-2.1322224987288303,1.2227383049846539,-0.6812207369070412,-0.5251565005480062,-0.2327423558246818,-0.33908916914529624,0.3846541213480128,-0.4571770945025069,0.2108247435121707,-0.23489268934314783,-0.2331202935862275,-0.714509712983687,0.29103846220089075,-0.8677323495375413,-0.5428029707450434,-0.23400685598080562,-0.25031043140745507,-0.5880849972128361,-0.45713696332668524,-0.20878639094152568,-0.2390647377565771,0.4191022647414519,-0.23251799056519157,1.1155376221757016,-0.8225103935759496,-0.4171768044420748,-0.23455854902169637,-0.2524518229964894,-0.22476119760434748,-0.26910270764424,-0.15069521433267646,-0.23012594513885595,-0.2714378352341224,-0.7666282982275684,0.7696594889418178,0.7135782846799049,-0.25146405122245824,0.6656515169499415,-0.2506172092715402,-0.2736428931986123,-0.5971583534398598,-0.30031033174866606,-0.24690724695171357,-0.27241711279745234,-0.22197741775719795,-0.44539865956318947,-0.14855384224371135,-0.3147153112906088,-0.46900528398921537,-0.02441497043456544,0.09866792176166368,-0.25999740840605384,-0.32172620957451653,-0.13289421916375854,0.49462648695859235,-0.22242512982747953,0.13811523167151524,-0.7597919203479343,-1.3741046207971566,-1.1353103906482116,-1.068686999275156,-1.1877256677541228,-1.0505923125558077,-1.3096927886804683,-0.9714504738828212,-1.104577884023623,0.6216905012885279,-1.0572509002892632,0.733958456479092,-0.9721095563736222
-0.2187682060044344,-0.3477296634199131,-0.2567785867062477,-0.516427114631369,-0.43672646500263096,0.18254333710768178,-0.4216539655213685,-0.3055157525766343,-0.4619790069361411,-0.3065099975818888,-0.06278590566092444,-0.4890390912183819,-0.4435306418218724,-0.31700314115534806,0.48526714632317974,-0.2567785867062477,-0.027806810927153827,-0.2617094869626643,-0.28231292690925885,-0.19275232805076845,-0.2143286936640188,-0.26395597185906616,-0.2217114236265994,-2.8749200204705243,-0.2983197293112448,-0.0819800646384487,-0.23022431650252648,-0.17106994669217807,-0.22240282998312333,-1.085764791841027,-1.2157486067637955,1.4467323815587547,-1.5876513134881747,0.48873245606398197,-0.4866686456625931,-0.2702084839077335,-0.31209467824071535,-0.310542136513357,-0.5220088739965278,-0.25983662299827526,-1.0273235444162787,-0.8507528845377563,-0.13992741286178084,-0.7166523742316063,-0.5564924933705023,-0.2616909163376281,-0.28404756962343874,-0.5265323764805694,-0.6590212764879821,-0.20499317969885222,-0.1441100552763087,0.03313385057829392,-0.24174660529139555,3.66836355534247,-0.8697312350630704,0.04515263709369004,-0.26155783974195107,-0.2850868576637047,-0.21976953124225748,-0.311397596242886,-0.14965677998914864,-0.12920797432229517,-1.4007341704215117,-0.9116964591280394,0.5066463173533446,0.5500553602027166,-0.2471490337776501,0.5053129261252274,-0.2812965067164168,0.130286437550901,-0.9097189981460725,-0.03655694208966802,-0.2623647786849957,-0.29190911822418925,-0.22195391197515837,-0.4461390202619716,-0.14855278606006234,-0.11897961818822098,-0.5519071631248097,0.14604829009304274,0.2797063547211393,-0.27085619287946394,-0.02431213869716,-0.8829325383217552,0.019820162824500324,-0.2224027632135174,-2.170555258539033,-2.2338814520429984,-1.8078732126211503,-0.9524489845270302,-1.4036102991586865,-1.4543315223800763,-1.461629109379893,-1.49740095018369,-1.0914031783371967,-1.713030430507466,-1.2580061555697648,-1.222388706724786,4.935202122197291,-1.0913749969851212
-0.34532969104726113,-0.3195473761776192,-0.25317154983082746,0.10155531255694532,-0.32411862653804097,-0.17253678560351524,-0.39108967341520756,-0.3441794455567127,-0.28831727924282385,-0.3569785854390859,-0.31863869553536495,-0.369434909447502,-0.306478535042242,-0.3424588905298313,0.22718161047242671,-0.25317154983082746,-0.3305977389440192,-0.2408134330101833,-0.2561575191895452,-0.19252675118668283,-0.21082625199834315,-0.24101504321134648,-0.20217160970494386,-0.4596553804460759,-0.16958092931553753,0.24190065996291352,-0.20829898822291537,-0.3861322700985515,-0.43038967096783376,-0.875330433824526,-0.9357763848454017,0.8118946616281508,-0.15267086403518013,0.06633276959771264,-0.2946325808365405,-0.3246119656716412,0.2631472934250248,-0.3981901168247243,0.16380549208894818,-0.23722453715037092,-0.011396273500945927,-0.7092788414047755,-0.08585568832041696,-0.6917309371745003,-0.5165661693031484,-0.2407778523441737,-0.2599184855948616,-0.5314860049907673,-0.48721856603638675,-0.20795749689844195,-0.24175423428440315,0.10070303831778186,-0.23521058449180463,0.6242132109681051,-0.7490108690634207,-0.31612641662073443,-0.24056732318349816,-0.2609474319728219,-0.22036497252363849,-0.27936053032689695,-0.1506572684192047,-0.23300376257195568,-0.33203661582678884,-0.724927369693247,0.555421087719644,0.5739703584694743,-0.247374063279474,0.5354367335213249,-0.2587580056889017,-0.29223656058091424,-0.556406845852633,-0.27550950748180114,-0.24485154895947048,-0.27027207978813805,-0.2219533960664123,-0.44516687738455246,-0.14855351904783662,-0.32643322844577183,-0.47062344204974954,-0.17848707507807918,-0.06768698565471393,-0.2585847196154868,-0.32892379547118455,0.00656876757398475,0.15269472197458683,-0.22240118537433118,-2.5577580683378,-1.8002019116443138,-0.9124140399488965,0.18631707072748066,-0.6613874142860894,-0.40119660977320565,-1.19923060807384,-0.5271076622835285,-0.921075284019813,-1.1879467606401435,-2.134017062366825,-0.6466879189473899,2.6747228905615934,-0.9198334183877408
-0.273130186157058,-0.14669601442488292,-0.18525363972439274,0.4776829763326797,0.1129775885547756,-0.6118621084495104,-0.2439990176543081,-0.2033094495248464,0.036242656722665634,-0.20104358962390007,-0.29959848791680194,-0.1979125137246325,0.09326540236162606,-0.19125065590452384,-0.3241855133677895,-0.18525363972439274,-0.46545124250194236,-0.18770129392136886,-0.2118875976083112,-0.19165012006388013,-0.2055952444932881,-0.1859256552088892,-0.1821216677711493,0.5650020430030612,-0.08876043642131158,0.4250970808725826,-0.18057909204417988,-0.3191196614896703,-0.33311259221767653,-0.2949866468324452,-0.35430230907785204,0.09416904834162011,0.5535397568766295,-0.1253097464518227,-0.09741740278126441,-0.32255919903048,0.46156741924782424,-0.32057731668530515,0.4929218152074589,-0.18582404753337992,0.7373460328931608,0.042399712950248455,-0.3389873102575733,0.6706725975988975,-0.3351952712176702,-0.1877055602627157,-0.21133870223056922,-0.2929360411643843,-0.0664230002456833,-0.2052576421586561,-0.2790232572990683,0.1718387420881217,-0.2135793967258297,-0.5896941678359731,-0.3053943637252256,-0.4989146304422346,-0.19183927178535717,-0.20568666224376275,-0.2053282805518419,-0.20650509440459042,-0.1508437728258518,-0.27554463301171794,0.520218565133744,0.4010882563512551,0.3360787383411731,0.2996301031824947,-0.224942648720437,0.3866880695919359,-0.20614612707291477,-0.47525244243147186,1.2591204200974253,-0.42558673642419204,-0.22167315776169977,-0.2002133162672681,-0.22128094858321817,-0.4270819530264477,-0.1485445474886365,-0.40081000317741916,0.27143399451604777,0.29229441611007606,0.43037020774786733,-0.2074632868647591,-0.42359626928769883,0.28858170369821656,0.2265944375660458,-0.22168763742665334,1.0508146653320933,0.9670832856102285,0.6187921872803468,-0.03264664398121488,0.45191709903681215,0.06564228899030963,0.3892833058356576,0.11914774665018016,0.2844039905938128,0.5874246742836118,1.2367414435712978,-0.03955671778819655,-0.930471666534991,0.28352583508340196
-0.12703236449688213,-0.19178767401255326,-0.24527240340328213,0.12033980149325843,-0.19965733139296776,-0.6004391303987362,-0.34651674742705624,-0.1660553447789139,-0.2484777981378477,-0.15575126718795398,0.05026532707429346,-0.4348134010907483,-0.212483122840423,-0.17519397309566165,-0.6900307298400589,-0.24527240340328213,-0.3921781961160135,-0.24075928183819284,-0.2579463356581057,-0.19265943608425884,-0.21508352192016936,-0.24565611224469522,-0.2033362924222123,-0.7746727499741136,-0.12698730668984393,0.27339141085889107,-0.2183218670282222,-0.6070074714674024,-0.6757673245298358,-1.6502774566931324,-1.7911760898973899,1.2112537111642485,-0.7561060480475222,-0.37186487180550354,-0.3019859387451395,-0.33467979171987794,0.26421737460665823,-0.450600429594649,0.10474705958632136,-0.2414982481587403,-0.30004341502622583,-0.6517754786809622,0.20223898313044178,-0.8551407280614508,-0.5226794178508586,-0.24073933572635628,-0.2622833949307234,-0.5792004792575787,-0.5106114971833069,-0.20895022556621914,-0.2278824590955983,0.2905506019158117,-0.23690416326570785,1.9931660751834708,-0.7596625502690894,-0.38169608266482974,-0.24115671612464556,-0.2642206503106655,-0.2238813380717333,-0.28355630720136416,-0.15060267680525466,-0.21660075255250466,-0.4222778119733607,-0.6872897718263248,0.7229523121772047,0.6836441543643563,-0.2506751527263277,0.6380442317005373,-0.26187302384846667,-0.21307983488358262,-0.39516503744159565,-0.24520751681279046,-0.2520188866428171,-0.281861779673099,-0.22196781423266135,-0.4449731867791599,-0.14855376897017053,-0.26941387117586385,-0.441741587701587,-0.13817403154470725,-0.03010608320837818,-0.2663444980511863,-0.23700686755554776,-0.13372228528944713,0.3543484081495145,-0.22241543846943923,-2.6193345886396786,-2.2627581478202954,-1.1323318213472304,0.33952230280865453,0.02202868168293068,-0.6470352732365989,-1.3565382312655427,-0.5325658840924141,-0.9008867613740741,-1.1359088575851195,-1.2989952798907147,-0.7577741761936646,1.5754742088013989,-0.9009439231651106
-0.2918171168345223,-0.2697586687162332,-0.23440592280994785,0.10125165465014337,-0.2159558343286321,-0.5176375250389378,-0.40064101469838287,-0.24999759177368136,-0.2365595758312886,-0.21333721999937114,-0.30792857874992324,-0.3844335045891879,-0.2151736683852419,-0.2534525705895326,-1.5818474171274768,-0.23440592280994785,-0.3588032355676308,-0.2377906415351851,-0.22664045240134997,-0.19259207521317945,-0.2191959879484218,-0.2427850478088601,-0.20813755969083442,-0.2700369169300017,-0.19979998785575556,0.1802449137619064,-0.21574347955074016,-0.3482180437577347,-0.3980037772360473,-0.6627422853636438,-0.8426861804717191,0.9217157760176744,-0.3569146963540226,0.08861348964390069,-0.12859393913963013,-0.320497181899947,0.1806538062368321,-0.38855172558349044,0.07995795617084087,-0.23945018094089357,0.10007849453044831,-0.4451023150501473,-0.26509637350510173,-0.5400296101917317,-0.4152104927982553,-0.2377643929519662,-0.23096440154519904,-0.4844607359825724,0.011569169978003587,-0.20907052094098724,-0.2794382124490245,-0.03675378775131783,-0.23249825814791167,-0.23332133526870916,-0.45864766138379137,-0.3536416490068827,-0.23813542979415467,-0.23340207685738637,-0.21662033225781427,-0.23067312861208825,-0.15103559012026627,-0.27156851773981106,-0.24869190507839653,-0.31435633523847495,0.4371425896419885,0.4775368833716801,-0.24310582090253685,0.4593260285006119,-0.23491700705296312,-0.44734980620005244,0.07269028073385844,-0.2949787975092738,-0.2474125012491611,-0.2585859982660405,-0.22143079330447096,-0.38422431936988927,-0.14855200405106597,-0.36863121036412805,-0.304637243381174,0.04021230801847246,0.16294594819960603,-0.25004221342881144,-0.3772562633236958,-0.07123546356902982,-0.049150976410362736,-0.22184871807905485,0.034472687961147254,0.35678432396119075,-0.21647262548023705,-0.4541941808760268,-0.10426519084353937,-0.45572632892697656,-0.29344609916933595,-0.5822587339728765,-0.50913190359278,-0.4028961884573006,0.06862006365339869,-0.45076320157471494,-0.17355724046982327,-0.5087768806713935
