original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
-0.44947339093327404,-0.33519263616390976,-0.2516620018464211,-0.08491145597089708,-0.0963728082547395,-0.5769145477143875,-0.3754407123797695,-0.41296692234573246,-0.13523503555090863,-0.4816480496255003,-0.3110788636238149,-0.35200147993936337,-0.07962999727593487,-0.39425486466566,0.28050123765261664,-0.2516620018464211,-0.1542094338604654,-0.2292168780418001,-0.27139991712972455,-0.1873686527078586,-0.19710754300012143,-0.23255297050866539,-0.1935595929848348,-0.14237258087786572,-0.17571432055214373,0.2141240827758687,-0.18974301786913,-0.07711729872003019,-0.0748238612424721,-1.0398337109133378,-0.7052318982671154,0.5625958528434422,-0.10383330123977312,0.2807587120889868,-0.4572237908205225,-0.19169739792413631,-0.08065005277932022,0.004767260557622512,-0.14471464712654952,-0.2289541211347931,-0.16777400667395714,-0.6931516464631736,-0.5164397711566561,0.5870475665760253,-0.42293854063762937,-0.22924680206961842,-0.26933347358813065,-0.22211863407782712,-0.617735658429663,-0.1662964210417112,-0.06153206347923542,0.008646316171035747,-0.2323244684878745,1.175139342780744,-0.6189835754811885,-0.2526027814524409,-0.22827446321196232,-0.2672926984803816,-0.16589847595287147,-0.29091665438128395,-0.1462683688181295,-0.07342366892252403,-0.2068410921315434,-0.6453476315340433,0.12967249827987984,0.1559432247237853,-0.18460736523200244,0.23708107996651429,-0.2638849257964946,0.16102190572712988,-0.3448082709652435,-0.2898955874152446,-0.24812631177713412,-0.2644112942370502,-0.20440483884674265,-0.4376208626194079,-0.13669492534424924,-0.2725717779152655,-0.38134354334635095,0.2930480983355576,0.41588995278802215,-0.251347071186275,-0.2530066484819112,-0.25494662050942934,0.062146686821110526,-0.2048765491637436,0.6537574385044125,0.3390087593747857,-0.7422570083043665,-0.946068310317455,-0.6665751428269062,-0.9237284507961105,-1.0281113952798622,-1.103342016587063,-0.7610693071165109,-0.686619801607942,1.3873454412187416,-0.8599707769067565,-0.25685508831807474,-0.7614500955465219
-0.20891197637670214,-0.24555111905406518,-0.2544328751719185,0.15901222443439922,-0.2416787373520339,-0.43321146231749513,-0.37815368241196395,-0.2288373129467246,-0.2615013083147705,-0.213885446360409,-0.18782993977409798,-0.3917182790268644,-0.25285906350985365,-0.23476697478234457,-1.0495672576290116,-0.2544328751719185,-0.36944573221274857,-0.24477378376330672,-0.23888538011984833,-0.1875203987725607,-0.2086943680629684,-0.2484617476674974,-0.1795206569854995,-1.6996699465994727,-0.004532078126932925,0.4876026335514788,-0.19580247637772,-0.7332105209626409,-0.7838553290644761,-2.1471468309534916,-1.985653935181926,1.3634353616326969,-0.91333595389843,-0.603362150714614,-0.21151481502399028,-0.3109456054839508,0.3649801078791618,-0.42871927447276,0.13043248762355902,-0.24174683583324127,-0.38339180964769465,-0.7987318621274667,0.35806429136946255,-0.8747531566777489,-0.5553151730909716,-0.24478509253398165,-0.2398739620951041,-0.5764583868614735,-0.5315244716582039,-0.2028321411843306,-0.2496883563672165,0.5308453162220921,-0.22197137094114608,1.0985125923596875,-0.8709673408932116,-0.36509757378679636,-0.24498999546966915,-0.2412325118090714,-0.18474025553883777,-0.2606471384641722,-0.14975734816033034,-0.24410133230636127,-0.37877319609399956,-0.8750848865860974,0.7863279567618875,0.7241838688850144,-0.2092992048096557,0.6724088286848137,-0.23899376041312062,-0.31626630458511096,-0.7680835872449339,-0.26224201171536154,-0.25049931485888915,-0.252972814049701,-0.20549462567481902,-0.44219313756884865,-0.1367901721553572,-0.3058617004065262,-0.5159269263213087,0.10630638653529938,0.22939465612121926,-0.24418199274350777,-0.27635262582391573,-0.261731872979766,0.6181121256297758,-0.20601132123572344,1.4347815944890083,2.036936654984653,-1.27742879245868,-1.8026884126411746,-1.6845629833125773,-1.6535777758707837,-1.5765665200691867,-1.7033133809197953,-1.0431547669639514,-1.5281871773873197,0.8115502285033607,-1.1776101123959857,1.228378174156134,-1.043920910656645
-0.4133416369682553,-0.31125427648116716,-0.24125125696047153,0.24178515487780794,-0.15941559230753388,-0.48455609918042136,-0.34661540578770356,-0.342992045054421,-0.1826204302617531,-0.33850899841198073,-0.26773858270962875,-0.33073895113494367,-0.15650157802184547,-0.33488961753481616,-0.3399687113983218,-0.24125125696047153,-0.40390084002678955,-0.23309012293809417,-0.259406640416026,-0.18737901057479334,-0.20410921920718236,-0.23525430037565637,-0.19569052386909022,-0.16388359828332402,-0.1229587094614748,0.33230429829159697,-0.20384732671144673,-0.43729575745081156,-0.4798464658293475,-0.8028835676563167,-0.940454379895127,0.7692945539269035,-0.06691905340825748,-0.200573689850923,-0.35437311887356887,-0.3055476832056151,0.33483500366603886,-0.3503930338432174,0.25086785545144813,-0.23160129085672185,0.2549679837777279,-0.40859316511412924,-0.16337917641037653,-0.2784392997140474,-0.44344845257529447,-0.2330737213403489,-0.25912682537739323,-0.44198200606877763,-0.5627569547153749,-0.1873113664026521,-0.15096464444849325,0.11251876094040335,-0.23053039429361133,1.2085550519661312,-0.5535777591959867,-0.41067938910203416,-0.23436980053709355,-0.25900245277504663,-0.17764893242315669,-0.2800318949810772,-0.1482139089875934,-0.15547839707510014,-0.018534979984190663,-0.3140684820291506,0.4734587770494788,0.4748484280808606,-0.20041416125971007,0.4749273699549382,-0.2563171670422457,-0.05388395539004627,0.1564015181847963,-0.3064756619073731,-0.24239303048770966,-0.2629601593327575,-0.20528831374603737,-0.440550414587595,-0.13677034464602655,-0.2721076246609051,-0.2521531459568919,0.00902736429567105,0.12977831072705523,-0.2505941497956,-0.2514352675727952,0.11491393663018086,0.14592617682310202,-0.20579802473297776,1.3376259149891787,0.6232709188568519,-0.3143856848637077,-0.671858369789036,-0.48595363851485385,-0.5849360489345474,-0.578297834970434,-0.7752744367661937,-0.5080360603937206,-0.08500198078368477,1.0225767458437314,-0.5892569938312647,-0.4739345994694363,-0.5093299181928463
-0.20615455304779273,-0.23027131500125075,-0.24187848675372534,0.22967394199427868,-0.27166250049909463,0.11285895327170092,-0.2472528783585821,-0.22369575585490245,-0.24164273187357863,-0.22812813802344575,-0.20679131267405443,-0.2312463635218098,-0.27029928281977206,-0.2265251187206677,0.5719083668315567,-0.24187848675372534,-0.36957855334978346,-0.23601268008530105,-0.23712356908687654,-0.18720196914243636,-0.19791526454101496,-0.2407228788322236,-0.1728883971305188,-1.322400112588831,0.007279252006917575,0.5302288077208266,-0.18422162560525962,-0.7138197951324883,-0.762089090948666,-0.7179520038095522,-0.9620971327999218,1.4207903758761566,-0.9776373931831341,-0.5921391205867382,-0.20753819137333931,-0.31067485305618714,0.43940103713758805,-0.42501223360292684,0.21096636911802347,-0.23410763510875002,-0.15030607171162524,-0.5360824076174386,0.25978764257171255,-0.8001865227938134,-0.49452304831518334,-0.23604102869609253,-0.2369116832701377,-0.5605602774743061,-0.5334302711998851,-0.20279240275820734,-0.26458283485225426,0.4932091029169509,-0.21763738410340103,0.2590242514879535,-0.6887585146099036,-0.368734697750301,-0.2355774696099818,-0.23753129208027615,-0.18398070775632164,-0.2574871154797571,-0.14987294354538563,-0.26049442414792845,-0.2035316526225301,-0.5746562187036033,0.7365518777807315,0.6911137860759886,-0.2084839020671399,0.6429407038989173,-0.23523477664019088,-0.3764594399611779,-0.2336684072491563,-0.3443593917602485,-0.2295117044525919,-0.2402431351924934,-0.20547803161616593,-0.44168802198304774,-0.1367899823905636,-0.33840148648931645,-0.32523341603147193,0.19610882716902625,0.3261015948177534,-0.23224734156429624,-0.3325289995124407,0.1488261855729223,0.5592096083425727,-0.2059941633673388,-2.639565587434192,-1.9126788510183992,-0.6225251927988307,0.8363164941088962,0.7755256930005064,-1.069251455745402,-0.10756146307399984,0.03615417639182453,-0.7928111027510754,-0.9161005379326691,-0.30519259427503087,-0.7214971473583958,0.4633759424060691,-0.7920837229324001
-0.2745196348921308,-0.33570196296567023,-0.22609865106987934,-0.15145630487588274,-0.37468363541463673,-0.33771163643819363,-0.38527522874647435,-0.30984061451030626,-0.3839005459746961,-0.30005373092178145,-0.18918432355266632,-0.3997418748021171,-0.37675292921541204,-0.31808690666379114,-1.0044390167262227,-0.22609865106987934,-0.23717895438673262,-0.2606415524251838,-0.2628981733522463,-0.18766019661220387,-0.20662732721190247,-0.26186146424190093,-0.22446983572832457,-0.4012892707546001,-0.29664608300139755,-0.08717468199930274,-0.23553093173694717,-0.2110033579871561,-0.2770682209302876,0.026587616937785604,-0.403572723016008,0.8845903388070805,-0.4625681908132131,0.27321680929535086,-0.35465911357327146,-0.28430551844462815,-0.025626645470966686,-0.3799955484310813,-0.12201763771494097,-0.2584945412933331,-0.19665647680061793,-0.11077452123323966,-0.22501531747745562,-0.6215673806377251,-0.20917337436608371,-0.2606241756445697,-0.2638394468000691,-0.4539797896030244,-0.4826138082613331,-0.19918604693856493,-0.22401489018186185,-0.35131834380685684,-0.23684459127768315,0.09456488595384827,0.10941145067517817,-0.2079905078033484,-0.26069298934679364,-0.26477965680583737,-0.1767326370521561,-0.2822003973740759,-0.14932117747646198,-0.21882509455189844,-0.6114181618296128,0.09152479961770357,0.3228928719783571,0.4076338261510666,-0.20110660603444705,0.37730266171039734,-0.2627308042771279,-0.24702212486959482,0.3850061513162724,-0.16589947696904186,-0.26151313087316,-0.2709328902177011,-0.20468164235325156,-0.41523003937972397,-0.1367779068437918,-0.28642144585847734,-0.33894466080880686,-0.5241421980696855,-0.470450835986703,-0.25862282951547944,-0.28260550955179864,0.1252773781808016,-0.42002010909912374,-0.2051753755377313,0.6428730136527037,-0.25530164364620445,-0.1008765003684744,-0.008300975245663766,0.16843676548825393,-0.03952161864982605,0.14277153465779188,-0.1353713390474884,-0.07905748759898287,0.39861467802335865,0.015296998470429033,-0.033048365294560185,-0.4818667642573941,-0.07602563059613551
-0.4266533357974727,-0.3204221589128558,-0.2527848194476809,0.2162160266750076,-0.15172744791085166,-0.5778919843711231,-0.3808666524441584,-0.35539793054976804,-0.1934937136758149,-0.34990315174241016,-0.29753502583813174,-0.3624321544471919,-0.16316282082133995,-0.3473064592890237,-0.516352248916083,-0.2527848194476809,-0.4001804002976194,-0.23548832261328081,-0.25844952454440645,-0.18742526139112003,-0.2050558244773648,-0.23493721872133938,-0.19485103977244278,-0.17802642263688945,-0.10140584816345001,0.3496074706838105,-0.20674438561136171,-0.5341766239021338,-0.5858115132343883,-1.1572841071641895,-1.2833424489245393,0.7795903421397773,-0.09153221989226157,-0.33534734798739496,-0.3476605898207769,-0.3059244522174865,0.3242149522593542,-0.35565540535127105,0.2246536432023134,-0.23122856649342302,-0.0655993857388659,-0.6935652672454105,0.02082504882777328,-0.5566134641438902,-0.5277026424307103,-0.23549489356131903,-0.2584327847364832,-0.5055914403649479,-0.6092256470602582,-0.19457463149608398,-0.17141401427743458,0.29811811299898444,-0.2291361551269622,1.3787158370185384,-0.7921166388262852,-0.405631562180934,-0.23683459201569693,-0.25864875662905706,-0.18108809136196138,-0.2816121295973519,-0.14873627044078253,-0.17105486905145656,-0.159943042062663,-0.7269124573640812,0.5993031089349871,0.5833793078852025,-0.20504054707167402,0.5564313224019447,-0.2556392244093988,-0.09096844351806951,-0.46157542326446244,-0.25636445204033903,-0.25071373050981005,-0.2639547174719229,-0.2054421491442343,-0.4422019497005968,-0.13678554830622944,-0.2818549491980339,-0.4409152134015004,0.021468024931984925,0.1500650623668733,-0.25225745046368714,-0.2586674205781344,-0.10520418408015951,0.3668408637804818,-0.20595738646440553,0.4122377132515694,-0.46587764567830975,-1.0620227627284227,-0.9337123599364404,-0.9950137283675201,-0.24725031617242424,-0.27197555256904626,-0.42790122724921625,-0.9087474554855027,-0.760037525835112,-0.1481859835469422,-0.9041351870984278,0.7721757368153441,-0.9065294455680178
-0.2130005695885331,-0.26169677866987245,-0.2571824385629361,0.05453066804762775,-0.272815722158597,-0.46444464800073243,-0.39748359389134935,-0.24297463203638553,-0.29717594739019443,-0.23524948385496414,-0.09979499416715733,-0.44066221325590604,-0.2796503263538014,-0.2504541207787997,-0.43768496371238824,-0.2571824385629361,-0.33752046016478354,-0.250672667990734,-0.2556288628384901,-0.18762050366499672,-0.205744396014181,-0.25665825631972633,-0.18377803123157774,-2.517024448293946,-0.004761970239097385,0.44638220825250935,-0.20523621895000652,-0.7807315623753237,-0.8388350264876934,-3.190504861160035,-2.6815331484991156,1.2313206308894047,-0.7593548002726906,-0.7316441819480242,-0.30478634795893234,-0.305494101602097,0.2206603810184008,-0.4096404605304559,-0.009518122550565741,-0.24954668603398267,-0.7515810331506596,-0.8581802482339127,0.5246164310744351,-0.9081954554686931,-0.5679464070030911,-0.25064905024464,-0.25860348835600167,-0.591087069084357,-0.6345965643963235,-0.20287567552311922,-0.22081150941117303,0.7655975781036887,-0.22787304469693734,2.8367824798501635,-0.909587135424282,-0.3290043207788845,-0.25050076242100483,-0.2600045698931029,-0.18579785238433863,-0.28433017106253367,-0.14953686657317605,-0.2123323109275311,-0.6122683450678688,-0.9421669129127329,0.8618095915739968,0.7729111801691346,-0.21038015079108277,0.7161105668726628,-0.25675319976152355,-0.1985274298987152,-0.9079926400397652,-0.23720684277436083,-0.2529792186869058,-0.2722638778933125,-0.20549918345769902,-0.4425738998033877,-0.13679021696489488,-0.2516465755501207,-0.5526259177172992,0.28370550932568417,0.4129106616222572,-0.2571166291103333,-0.1917802455315471,-0.5906442255019,0.8977628554175809,-0.2060154965594348,-1.5386451092090523,-1.1945939415024778,-1.8183309462941668,-1.5469906748694944,-1.2654611369468352,-1.8210536034926879,-1.9587419245049105,-1.5752111582225703,-1.0989217945140717,-1.9276105959201235,0.35259703178322055,-1.2805718264550185,2.9896506813773405,-1.0996462851853828
-0.3667506910659944,-0.382050701925874,-0.22239302251837215,-0.18173202942866604,-0.3669954910179545,-0.10313327624365731,-0.4168135053707348,-0.3810650390407868,-0.3794453841387118,-0.37981280423478736,-0.2799280367167436,-0.4101725493099457,-0.37148486157180033,-0.38432647279279913,0.37066143952423014,-0.22239302251837215,-0.2185427607197401,-0.25936196290046926,-0.2703508424135992,-0.18763310443507902,-0.20398079666063473,-0.2602593713725609,-0.22834090186730677,0.13990467999643527,-0.3663860615658506,-0.23393334507749247,-0.2349928611320576,0.13195798961070515,0.10501950502203002,0.14668144831474514,-0.04023354143923013,0.18485425501910327,0.1906243573537772,0.7505914769493767,-0.4158759170061259,-0.2604593087111903,-0.15453532433495243,-0.3094761713099858,-0.14153105834847568,-0.2574647559016803,0.20504230879185753,0.009762297472570248,-0.5901278326410465,-0.029690930531272763,0.07614928975423414,-0.2593403205588863,-0.27142248875622144,-0.26596677399363133,-0.4198816284056574,-0.19248033951479548,-0.20154733153138976,-0.4848243093545906,-0.23852809814379608,0.008310060298243025,0.7594051377927125,-0.19858009498144638,-0.25891049499766333,-0.2717187736722782,-0.16642252945573674,-0.28734907203179466,-0.1487394416216519,-0.1973774406229239,-0.40575019670990886,0.5695643115643699,-0.021243390725735896,0.11315927175703845,-0.18852951341958463,0.13122784149321132,-0.2696249145131363,-0.19565294912578515,0.9006111808826975,-0.18691505406425565,-0.2576122105689783,-0.2738496271746466,-0.20088656579554304,-0.34485410920585996,-0.13667754505871452,-0.27903101598455926,-0.18913275926213152,-0.2041900750422911,-0.1003644275278602,-0.2590550576106567,-0.26828626811991385,-0.00025360805237524233,-0.5296199374114876,-0.20122085179383326,-0.8950870361615237,-0.7850544286878086,0.5200602168679859,1.131402606591527,1.1603426706326414,2.0708746557573816,2.9682310023696235,2.6138028149930896,0.6631659585102876,0.5605714432855653,-1.2469107469033074,1.147152944606909,-0.3272272527521577,0.6664919920919039
-0.20130529133143504,-0.30921696927412523,-0.25243238209378105,-0.1674511423374744,-0.4069738418807021,0.5797970742286327,-0.32016394797380776,-0.27349543612880306,-0.39152258286874486,-0.2729926167620116,-0.15397034530989004,-0.33314602986751946,-0.40608841955011643,-0.2826627275146996,0.6760196869528393,-0.25243238209378105,-0.18172375835666457,-0.25851202859104266,-0.2572832955544411,-0.18758550258495968,-0.2037501552122074,-0.26122940448987425,-0.2102399664576488,-1.5441456128146889,-0.22974649445305456,0.11041258963176685,-0.21536200184474935,-0.2447668288031578,-0.29209929319856254,-0.20757337076770904,-0.3808391100449522,1.1588300560894251,-0.8316161234298153,0.19556199480636172,-0.314296577264992,-0.2703248916452767,-0.015794881442702174,-0.3263222193395777,-0.17630204017390677,-0.2564306290665288,-0.3176971636741481,-0.7815003740165634,-0.2829777099731756,-0.5089197749705169,-0.5118192794322035,-0.2584754766732397,-0.25894202167643104,-0.45034343952598993,-0.44470942615099307,-0.2008910452902372,-0.24096468751207845,-0.12264025969677354,-0.2325596547537399,0.15665797084346444,-0.7578920470172936,-0.16331753938939209,-0.2574891453216359,-0.25959561219794985,-0.17721430631248813,-0.2762987851868365,-0.14955549080982855,-0.234836891996139,-0.6294098663266092,-0.8122412433462441,0.36545482798405693,0.42997388278887416,-0.2013360555712478,0.40573307334475306,-0.25763396235657704,-0.29513407557640964,-0.7600109214117675,-0.26396703314382847,-0.24657063939823823,-0.2603601720680242,-0.20527441462082285,-0.43437036729543876,-0.13678784211087924,-0.30436353034893726,-0.5187266028194268,-0.11248242739239316,0.007944797798206154,-0.24851227467963308,-0.30951502454225027,-0.053149261769523025,-0.13870430157230046,-0.20578650149481598,0.0516806840482244,0.19054677334159728,-1.1765973128318605,-1.3047568679894108,-1.3745620048778138,-1.2725762176648692,-1.4364590677031521,-1.437185125566711,-0.9674352476559361,-1.2804249233298903,0.3218424072942629,-1.0305036489178883,0.8229527168136151,-0.9669713139206013
-0.25835542917093823,-0.1085422093804959,-0.2420134765597155,0.6620855631974207,0.01126121329881192,-0.50628250430757,-0.21232338919407862,-0.1619158665390767,0.024906148495259395,-0.1583389488745656,-0.27044735026676536,-0.17106939520741435,0.011631647360613624,-0.15048758724872713,-0.49097057787377146,-0.2420134765597155,-0.49828585527539415,-0.18211587761658016,-0.19349720525117534,-0.18616435424079553,-0.2053244509821066,-0.1900795955868632,-0.0813394149968841,-1.1955326735385774,0.3868594031450826,0.9699460790396489,-0.11114683571985887,-1.0824601939566525,-1.0805793288831058,-2.244060696114899,-2.047287340485978,1.355589138935204,-0.6103147499346537,-1.1862209753736026,-0.029539148734735,-0.32411605277922795,0.8778740735487377,-0.4573223928135156,0.632352097854103,-0.17905149587104285,0.046568940363452216,-0.5314594890739217,0.9161577211752002,-0.9192876917980193,-0.5428248338752815,-0.18207786338920365,-0.1948243037054372,-0.6065432027830477,-0.5045421431224287,-0.20305673022187543,-0.2639204826560302,1.263781195149463,-0.18713909177390603,0.6392998543551625,-0.8296762868052736,-0.5205867296774302,-0.18298645302709135,-0.1960940308032857,-0.18723774755794367,-0.21523766014514295,-0.1498939925087644,-0.26040561979877547,0.37102769092613147,-0.6616432232491509,0.9805024532305665,0.8429214206664672,-0.2116572814579818,0.7848903777340133,-0.1939999762093596,-0.37389124131426116,-0.4154322359540645,-0.4613068474991364,-0.19356466146878828,-0.20843139823741777,-0.20549960746533358,-0.4424668527375928,-0.13679018651714306,-0.34555429235671237,-0.2372520507655437,0.9366000190457616,1.024425648594771,-0.20470686939242738,-0.33806807976815945,0.08124032256899591,1.3692448892677889,-0.20601537234267872,-1.8389223590062451,-2.203971815004344,-0.94266995578314,0.6677461208215387,0.839164705973442,-1.1194528819149596,-1.5239583980064333,0.0910698340111155,-0.8872219416232361,-0.47253978070097963,-0.19281657443970407,-0.8676376971330171,0.7065564160036946,-0.8871918208902502
